SYMBOL,MARKET_CAP,MARKET_CAP_CATEGORY,PE_RATIO,PRICE_TO_BOOK,ROE,DEBT_TO_EQUITY,OPERATING_MARGIN,PROFIT_MARGIN,REVENUE_GROWTH,EARNINGS_GROWTH,CURRENT_PRICE,SECTOR,RAW_SECTOR,INDUSTRY,FETCH_DATE,REVENUE_GROWTH_SCORE,EARNINGS_GROWTH_SCORE,GROWTH_SCORE,GROWTH_RANK,ROE_SCORE,OPERATING_MARGIN_SCORE,PROFIT_MARGIN_SCORE,DEBT_PENALTY,QUALITY_SCORE,QUALITY_RANK,PROMOTER_HOLDING,FII_HOLDING,DII_HOLDING,PLEDGE_PERCENT,OWNERSHIP_SCORE,OWNERSHIP_RANK,VALUATION_SCORE,VALUATION_RANK,VALUATION_STATUS,ROE_FACTOR,MARGIN_FACTOR,DEBT_FACTOR,QUALITY_FACTOR,REVENUE_FACTOR,EARNINGS_FACTOR,GROWTH_FACTOR,PE_FACTOR,PB_FACTOR,VALUE_FACTOR,PROMOTER_FACTOR,FII_FACTOR,OWNERSHIP_FACTOR,FACTOR_SCORE,FACTOR_RANK,FACTOR_GRADE
INTERARCH,35272884224.0,SMALL CAP,25.855669,4.406096,0.0,1.401,0.0889,0.0734,0.437,0.316,2103.1,CAPITAL GOODS,Industrials,Engineering & Construction,2026-05-11,43.7,31.6,37.650000000000006,563,0.0,8.89,7.340000000000001,1.401,4.3619,866,53.04,7.92,7.4,4.32,22.358000000000004,1160,45.02087144885935,1002,FAIR VALUE,42.27386934673367,49.267169179229484,78.89447236180904,52.39530988274707,85.63651591289782,74.41373534338358,80.0251256281407,52.144702842377264,28.023850085178875,40.08427646377807,63.79815745393634,31.61641541038526,47.7072864321608,57.28444323245411,564,AVERAGE
AKI,531510656.0,MICRO CAP,13.552632,0.5315306,0.0,26.026,0.06653,0.023570001,0.131,0.375,5.15,FMCG,Consumer Cyclical,Footwear & Accessories,2026-05-11,13.1,37.5,25.3,759,0.0,6.6530000000000005,2.3570001,26.026,-0.0174499750000003,1392,47.36,7.6,1.26,6.39,18.532000000000004,1798,142.40193925886038,374,UNDERVALUED,42.27386934673367,39.949748743718594,45.64489112227806,42.01842546063652,56.17671691792295,76.63316582914574,66.40494137353434,81.65374677002583,88.7137989778535,85.18377287393966,46.733668341708544,30.44388609715243,38.58877721943048,57.281520068925296,565,AVERAGE
INOXGREEN,75596931072.0,MID CAP,112.07738,3.5147092,0.0,4.695,0.14733,0.27431,0.338,3.998,188.29,IT,Utilities,Utilities - Renewable,2026-05-11,33.800000000000004,399.8,216.8,125,0.0,14.733,27.431,4.695,10.80815,434,26.66,21.2,19.99,8.48,19.8405,1556,115.90780265027514,443,UNDERVALUED,42.27386934673367,68.71859296482413,69.80737018425461,58.35845896147404,81.4070351758794,95.81239530988275,88.60971524288107,7.596899224806202,34.96592844974447,21.281413837275334,7.4120603015075375,81.78391959798995,44.597989949748744,57.26633301871135,566,AVERAGE
GANDHAR,14270835712.0,SMALL CAP,13.413064,1.1074482,0.0,24.674,0.04427,0.02599,0.161,0.672,145.8,POWER,Energy,Oil & Gas Refining & Marketing,2026-05-11,16.1,67.2,41.650000000000006,527,0.0,4.427,2.599,24.674,-0.4895500000000004,1442,51.37,6.66,6.3,8.53,20.6995,1412,180.37269908741723,310,UNDERVALUED,42.27386934673367,29.81574539363484,46.69179229480737,38.17420435510888,61.28559463986599,83.5427135678392,72.4141541038526,81.96382428940568,74.70187393526405,78.33284911233486,58.66834170854271,25.502512562814072,42.085427135678394,57.26016278729109,567,AVERAGE
LICI,5049561907200.0,LARGE CAP,9.524576,4.1461525,0.0,0.0,0.06466,0.05973,0.161,0.0,798.35,OTHERS,Financial Services,Insurance - Life,2026-05-11,16.1,0.0,8.05,1210,0.0,6.465999999999999,5.973,0.0,3.43305,954,50.85,26.47,18.47,3.58,29.998,224,14.58503239016668,1508,EXPENSIVE,42.27386934673367,39.028475711892796,93.27889447236181,51.17671691792295,61.28559463986599,40.619765494137354,50.95268006700167,90.43927648578811,29.42930153321976,59.934289009503935,57.286432160804026,88.92378559463987,73.10510887772195,57.24669867292257,568,AVERAGE
AADHARHFC,217372573696.0,LARGE CAP,20.1413,3.1302545,0.0,255.35,0.64915,0.48024,0.2,0.173,498.9,NBFC,Financial Services,Mortgage Finance,2026-05-11,20.0,17.299999999999997,18.65,906,0.0,64.915,48.024,255.35,5.945500000000003,742,24.45,30.3,10.38,4.07,19.8355,1558,37.33780383728423,1090,EXPENSIVE,42.27386934673367,96.4824120603015,4.731993299832496,56.448911222780566,68.19514237855945,66.08040201005025,67.13777219430486,64.85788113695091,38.841567291311755,51.84972421413133,6.407035175879397,91.4572864321608,48.9321608040201,57.23238202875591,569,AVERAGE
CCL,146411618304.0,MID CAP,37.78618,7.0176783,0.0,77.989,0.14102,0.092089996,0.384,0.59,1099.2,FMCG,Consumer Defensive,Packaged Foods,2026-05-11,38.4,59.0,48.7,464,0.0,14.102,9.2089996,77.989,-1.266050100000001,1518,47.14,23.2,11.14,7.13,25.531,583,52.17602903745559,937,FAIR VALUE,42.27386934673367,67.10636515912898,18.802345058626464,47.51256281407036,83.8358458961474,82.03517587939699,82.9355108877722,34.57364341085271,15.67291311754685,25.12327826419978,46.02177554438861,84.69430485762143,65.35804020100502,57.23068580359372,570,AVERAGE
MANORG,5309524480.0,SMALL CAP,21.289492,1.7287487,0.0,114.035,0.08248,0.16003999,0.326,0.19,619.95,CHEMICALS,Basic Materials,Specialty Chemicals,2026-05-11,32.6,19.0,25.8,738,0.0,8.248,16.003999,114.035,-4.928100250000002,1825,56.56,9.44,5.96,6.25,23.493,947,46.00622517691048,991,FAIR VALUE,42.27386934673367,46.69179229480737,11.4321608040201,37.87269681742044,80.54857621440536,67.12730318257957,73.83793969849246,62.7906976744186,61.6695059625213,62.23010181846995,74.03685092127303,38.5678391959799,56.302345058626464,57.21968033019315,571,AVERAGE
SKYGOLD,78242291712.0,MID CAP,33.214993,7.454186,0.0,78.497,0.06781,0.04212,0.771,1.076,505.2,FMCG,Consumer Cyclical,Luxury Goods,2026-05-11,77.10000000000001,107.6,92.35,273,0.0,6.781,4.212,78.497,-4.7624,1813,50.7,18.45,14.6,9.47,25.983,534,102.41388699368444,509,UNDERVALUED,42.27386934673367,40.598827470686764,18.67671691792295,36.88442211055276,92.8391959798995,88.44221105527639,90.64070351758795,39.89664082687339,14.778534923339013,27.337587875106202,56.679229480737014,78.1825795644891,67.43090452261306,57.211236167986065,572,AVERAGE
SPORTKING,19072768000.0,SMALL CAP,16.131325,1.8066306,0.0,48.486,0.06489,0.04759,0.059,0.516,149.86,FMCG,Consumer Cyclical,Textile Manufacturing,2026-05-11,5.9,51.6,28.75,682,0.0,6.489000000000001,4.759,48.486,-1.7121500000000005,1561,54.05,14.63,4.34,8.67,23.5245,942,115.04750401764296,448,UNDERVALUED,42.27386934673367,39.154103852596315,30.10887772194305,38.59296482412061,41.72948073701843,80.6323283082077,61.18090452261306,74.57364341085271,60.00851788756388,67.2910806492083,66.85510887772195,71.18927973199331,69.02219430485763,57.19481579483329,573,AVERAGE
ICICIGI,911964438528.0,LARGE CAP,33.12081,5.6685658,0.17851,0.0,0.101339996,0.10264,0.122,0.067,1828.6,OTHERS,Financial Services,Insurance - Diversified,2026-05-11,12.2,6.7,9.45,1158,17.851,10.1339996,10.264,0.0,11.854049879999998,379,37.07,27.89,10.02,1.56,23.6905,898,12.568736057743989,1564,EXPENSIVE,94.5142378559464,53.266331658291456,93.27889447236181,77.7680067001675,54.313232830820766,58.6892797319933,56.50125628140704,40.10335917312661,21.465076660988075,30.784217917057344,17.462311557788944,89.82412060301507,53.64321608040201,57.166265693964235,574,AVERAGE
ENDURANCE,369788551168.0,LARGE CAP,40.135876,5.9081845,0.0,19.638,0.08293,0.06831,0.262,0.202,2628.9,AUTO,Consumer Cyclical,Auto Parts,2026-05-11,26.200000000000003,20.200000000000003,23.200000000000003,802,0.0,8.293000000000001,6.831,19.638,2.231850000000001,1103,55.97,36.74,23.22,4.69,35.9475,57,21.173027745175403,1343,EXPENSIVE,42.27386934673367,46.94304857621441,51.04690117252931,45.8961474036851,74.83249581239531,67.88107202680067,71.35678391959799,32.14470284237726,20.18739352640545,26.166048184391354,72.38274706867671,95.05862646566165,83.72068676716918,57.15322638729704,575,AVERAGE
SYNCOMF,13507800064.0,SMALL CAP,19.68493,3.501462,0.0,0.184,0.1724,0.13719,-0.097,0.643,14.37,PHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,2026-05-11,-9.7,64.3,27.3,711,0.0,17.24,13.719,0.184,8.58335,543,55.52,12.78,9.02,1.92,25.329,618,108.59360540132738,475,UNDERVALUED,42.27386934673367,74.03685092127303,84.21273031825795,63.366834170854275,16.415410385259634,83.01926298157454,49.71733668341709,65.78811369509044,35.051107325383306,50.41961051023688,71.12646566164153,60.071189279731996,65.59882747068676,57.128938852466135,576,AVERAGE
VOLTAMP,95546081280.0,MID CAP,31.244623,5.8092365,0.0,0.082,0.16493,0.16365999,0.304,0.35,9444.0,CAPITAL GOODS,Industrials,Electrical Equipment & Parts,2026-05-11,30.4,35.0,32.7,622,0.0,16.493,16.365999000000002,0.082,9.03119975,518,37.48,14.0,19.46,0.43,22.14,1193,40.05019244596949,1060,FAIR VALUE,42.27386934673367,72.61306532663316,85.34338358458962,63.02345058626466,79.08291457286433,75.54438860971524,77.31365159128978,43.30749354005168,20.57069846678024,31.939096003415962,18.634840871021776,67.58793969849246,43.11139028475712,57.11122791090094,577,AVERAGE
ALGOQUANT,16531258368.0,SMALL CAP,6.822506,15.048618,0.0,23.755,0.19264,0.84235,0.051,0.16,58.81,OTHERS,Financial Services,Capital Markets,2026-05-11,5.1,16.0,10.55,1118,0.0,19.264,84.235,23.755,24.46245,119,64.32,10.31,2.21,8.31,25.3265,620,78.2118665296879,712,UNDERVALUED,42.27386934673367,77.47068676716918,47.52931323283082,57.40368509212731,39.71943048576214,65.30569514237857,52.51256281407035,95.14211886304909,4.38671209540034,49.764415479224716,97.23618090452261,44.15829145728643,70.69723618090453,57.06720470388515,578,AVERAGE
JINDRILL,15371578368.0,SMALL CAP,6.49125,0.8566778,0.0,6.544,0.14033,0.24198,0.009,0.0,530.4,POWER,Energy,Oil & Gas Equipment & Services,2026-05-11,0.8999999999999999,0.0,0.4499999999999999,1491,0.0,14.033,24.198,6.544,9.605,482,57.71,9.1,7.11,7.08,23.998,841,45.802747494382025,992,FAIR VALUE,42.27386934673367,66.83417085427136,66.33165829145729,56.90954773869347,31.972361809045225,40.619765494137354,36.29606365159129,95.8656330749354,80.66439522998297,88.26501415245919,77.05192629815745,37.039363484087104,57.04564489112228,57.02381522580173,579,AVERAGE
ALLDIGI,12576190464.0,SMALL CAP,17.320042,5.0114155,0.32217,68.009,0.19093001,0.13524,0.074,0.497,825.3,CAPITAL GOODS,Industrials,Specialty Business Services,2026-05-11,7.399999999999999,49.7,28.55,687,32.217,19.093001,13.524,68.009,13.583950299999996,310,41.41,8.13,3.53,7.46,17.069,2010,94.3810374205674,576,UNDERVALUED,98.57621440536013,77.30318257956449,22.194304857621443,74.79061976549414,44.91206030150754,80.19262981574539,62.552345058626464,71.21447028423773,24.233390119250426,47.72393020174408,30.067001675041876,32.68425460636516,31.37562814070352,57.0228011157257,580,AVERAGE
TEMBO,9132576768.0,SMALL CAP,14.615099,3.6377025,0.0,98.882,0.16212,0.077659994,0.524,0.272,590.45,CAPITAL GOODS,Industrials,Metal Fabrication,2026-05-11,52.400000000000006,27.200000000000003,39.8,544,0.0,16.212,7.765999399999999,98.882,-3.0831001500000017,1682,54.92,2.5,1.41,1.21,20.2035,1495,66.81652919634843,833,FAIR VALUE,42.27386934673367,71.98492462311557,14.237855946398659,48.551088777219434,88.48408710217755,71.69179229480737,80.08793969849246,78.65633074935401,34.028960817717206,56.34264578353561,69.22110552763819,2.3241206030150754,35.77261306532663,57.01476031248602,581,AVERAGE
ANURAS,154958938112.0,MID CAP,88.555626,4.808725,0.0,37.505,0.1815,0.077199996,0.313,0.677,1361.1,CHEMICALS,Basic Materials,Specialty Chemicals,2026-05-11,31.3,67.7,49.5,455,0.0,18.15,7.7199996,37.505,3.624499899999999,937,49.48,14.89,11.77,1.17,24.610499999999995,742,29.62509051677804,1197,EXPENSIVE,42.27386934673367,75.67001675041875,36.725293132328304,54.52261306532664,79.69011725293133,83.66834170854271,81.67922948073702,10.439276485788113,25.298126064735943,17.868701275262026,53.11976549413735,72.571189279732,62.845477386934675,57.003388496258445,582,AVERAGE
UGARSUGAR,4853250048.0,MICRO CAP,25.526627,2.828296,0.0,256.285,0.085030004,0.01179,0.222,2.05,43.14,FMCG,Consumer Defensive,Confectioners,2026-05-11,22.2,205.0,113.59999999999998,221,0.0,8.503000400000001,1.179,256.285,-22.78284988,2209,53.78,11.25,2.3,0.41,22.732,1091,253.0989824181058,241,UNDERVALUED,42.27386934673367,47.98994974874372,4.690117252931323,37.04355108877722,70.87520938023451,93.1323283082077,82.0037688442211,52.81653746770025,42.759795570698465,47.78816651919936,66.28978224455612,50.87939698492462,58.584589614740366,56.988747206687435,583,AVERAGE
PARAS,69538807808.0,MID CAP,94.82417,10.356706,0.0,8.394,0.20527,0.17749001,0.24,0.209,862.9,DEFENCE,Industrials,Aerospace & Defense,2026-05-11,24.0,20.9,22.45,818,0.0,20.527,17.749001,8.394,9.75595025,475,70.03,11.96,10.35,2.85,30.401,201,9.930745491289914,1632,EXPENSIVE,42.27386934673367,78.9782244556114,64.19597989949749,61.34003350083753,72.96901172529313,68.40452261306532,70.68676716917923,9.612403100775193,8.986371379897786,9.29938724033649,99.7068676716918,55.42294807370184,77.56490787269682,56.98089922361169,584,AVERAGE
PUNJABCHEM,13683372032.0,SMALL CAP,22.78742,3.4218726,0.0,31.02,0.09235,0.05865,0.153,1.275,1115.9,CHEMICALS,Basic Materials,Chemicals,2026-05-11,15.3,127.5,71.39999999999999,346,0.0,9.235,5.865,31.02,1.1347499999999997,1237,47.27,13.93,6.17,7.89,21.477,1286,178.37825697985107,315,UNDERVALUED,42.27386934673367,50.460636515912896,41.834170854271356,45.460636515912896,59.98743718592965,89.7822445561139,74.88484087102177,59.379844961240316,35.8603066439523,47.620075802596304,46.52428810720268,66.87604690117253,56.700167504187604,56.96769187743718,585,AVERAGE
PARKHOSPS,112211329024.0,MID CAP,43.011593,8.316474,0.0,58.033,0.20516,0.16575001,0.178,0.134,259.79,PHARMA,Healthcare,Medical Care Facilities,2026-05-11,17.8,13.4,15.6,976,0.0,20.516,16.575001,58.033,4.495250250000002,852,63.25,21.16,16.6,1.0,32.5355,118,13.883597226096011,1528,EXPENSIVE,42.27386934673367,78.93634840871022,25.879396984924625,53.65996649916248,64.321608040201,63.463149078726964,63.89237855946398,29.147286821705425,12.691652470187393,20.919469645946407,93.42546063651591,81.7001675041876,87.56281407035175,56.96216026084757,586,AVERAGE
PILANIINVS,52408279040.0,MID CAP,4930.5205,0.30845803,0.0,13.114,0.92633003,0.00409,-0.029,0.0,4733.3,OTHERS,Financial Services,Asset Management,2026-05-11,-2.9000000000000004,0.0,-1.4500000000000002,1664,0.0,92.633003,0.409,13.114,26.5807509,103,62.21,24.64,10.65,9.74,30.854,183,97.27216135779028,553,UNDERVALUED,42.27386934673367,98.99497487437185,57.66331658291457,68.04020100502512,22.340871021775545,40.619765494137354,31.480318257956448,0.31007751937984496,92.80238500851789,46.55623126394887,90.45226130653266,87.45812395309883,88.95519262981574,56.95844055764739,587,AVERAGE
GILLETTE,259101343744.0,LARGE CAP,48.55285,22.289154,0.0,0.004,0.28896,0.20177999,0.152,0.369,7951.5,FMCG,Consumer Defensive,Household & Personal Products,2026-05-11,15.2,36.9,26.05,730,0.0,28.896,20.177999,0.004,13.712899749999998,303,49.3,20.3,24.1,2.28,29.142,261,24.96968806820336,1275,EXPENSIVE,42.27386934673367,86.34840871021775,86.36934673366834,68.72278056951424,59.84087102177554,76.34003350083752,68.09045226130652,24.34108527131783,2.086882453151618,13.213983862234723,52.57537688442211,80.10887772194305,66.34212730318258,56.95519208232968,588,AVERAGE
ADANIENT,3427634774016.0,LARGE CAP,33.93783,3.9876106,0.13664,119.56,0.05017,0.09295999,0.203,0.0,2500.2,POWER,Energy,Thermal Coal,2026-05-11,20.3,0.0,10.15,1136,13.664,5.017,9.295999,119.56,-3.344500250000001,1713,61.04,34.21,15.35,4.4,35.0245,77,9.5858973454964,1640,EXPENSIVE,91.24790619765494,32.57956448911223,10.59463986599665,51.6499162479062,68.78140703517587,40.619765494137354,54.700586264656614,39.06976744186046,30.621805792163542,34.845786617012,87.14405360134003,93.63484087102178,90.3894472361809,56.952197524407424,589,AVERAGE
EXCELINDUS,12482697216.0,SMALL CAP,16.484064,0.6907418,0.0,0.621,0.02807,0.07143,0.189,0.361,993.0,CHEMICALS,Basic Materials,Specialty Chemicals,2026-05-11,18.9,36.1,27.5,706,0.0,2.807,7.142999999999999,0.621,2.5657499999999995,1066,38.84,10.54,6.55,0.81,18.3125,1835,111.55797256594394,462,UNDERVALUED,42.27386934673367,23.743718592964825,81.82579564489112,42.77219430485762,66.4572864321608,76.02596314907872,71.24162479061977,73.90180878552972,85.60477001703578,79.75328940128276,22.445561139028474,45.414572864321606,33.93006700167504,56.94081700923477,590,AVERAGE
NRL,3782217984.0,MICRO CAP,27.938774,2.9596798,0.0,11.462,0.08282,0.06894,0.716,0.261,54.76,CAPITAL GOODS,Industrials,Waste Management,2026-05-11,71.6,26.1,48.85,461,0.0,8.282,6.894,11.462,3.0619,994,53.88,6.57,6.26,5.37,21.857000000000003,1237,39.59350130001494,1063,EXPENSIVE,42.27386934673367,46.733668341708544,59.96649916247906,47.5963149078727,91.89698492462311,71.41959798994975,81.65829145728642,49.19896640826874,41.098807495741056,45.1488869520049,66.4782244556114,24.853433835845895,45.665829145728644,56.93932512909445,591,AVERAGE
PIGL,2418546944.0,MICRO CAP,17.052238,1.6308614,0.0,21.323,0.11853,0.062480003,0.458,-0.129,114.25,CAPITAL GOODS,Industrials,Engineering & Construction,2026-05-11,45.8,-12.9,16.450000000000003,951,0.0,11.853,6.2480003,21.323,2.985600075,1008,63.65,7.14,4.79,6.8,24.937,684,-1.9540483575047816,1865,EXPENSIVE,42.27386934673367,59.71524288107203,49.62311557788945,50.72026800670017,86.24371859296483,20.33082077051926,53.287269681742046,71.83462532299741,63.202725724020446,67.51867552350893,94.68174204355108,27.51256281407035,61.097152428810716,56.9254268969966,592,AVERAGE
KMSUGAR,2727804928.0,MICRO CAP,4.9416666,0.75099415,0.0,18.481,0.10232,0.07829,0.02,0.635,29.65,FMCG,Consumer Defensive,Confectioners,2026-05-11,2.0,63.5,32.75,620,0.0,10.232,7.829,18.481,3.178749999999999,981,50.81,3.68,9.8,9.76,20.3615,1462,433.5389597299386,169,UNDERVALUED,42.27386934673367,53.43383584589615,52.51256281407035,48.785594639866,34.212730318257954,82.85175879396985,58.5322445561139,97.51937984496124,83.73083475298127,90.62510729897124,57.244556113902846,8.793969849246231,33.01926298157454,56.924225814903124,593,AVERAGE
ECLERX,157304930304.0,MID CAP,24.259844,6.0430965,0.0,15.04,0.21484,0.17119,0.254,0.393,1688.0,IT,Technology,Information Technology Services,2026-05-11,25.4,39.3,32.35,630,0.0,21.484,17.119,15.04,9.22095,506,20.37,21.45,8.56,6.5,15.0545,2202,55.21198617167455,907,FAIR VALUE,42.27386934673367,80.23450586264657,55.61139028475712,60.12562814070352,74.01591289782245,77.36599664991624,75.69095477386935,55.8656330749354,19.548551959114143,37.707092517024776,4.334170854271357,82.03517587939699,43.184673366834176,56.923328051143656,594,AVERAGE
SPMLINFRA,17806045184.0,SMALL CAP,28.912567,1.8876542,0.0,43.718,0.10564,0.07796,0.233,1.365,211.64,CAPITAL GOODS,Industrials,Engineering & Construction,2026-05-11,23.3,136.5,79.9,318,0.0,10.564,7.796,43.718,0.7463999999999995,1286,49.33,7.76,5.53,2.43,20.733,1403,158.91013584943744,340,UNDERVALUED,42.27386934673367,54.69011725293132,32.45393634840871,45.27638190954774,72.08961474036852,90.15912897822446,81.12437185929649,47.49354005167959,58.56047700170358,53.02700852669159,52.742881072026805,31.197654941373532,41.97026800670017,56.91968143733162,595,AVERAGE
LOVABLE,1096236032.0,MICRO CAP,14.326885,0.64137644,0.0,1.621,-0.00389,0.09189,0.263,0.0,74.07,FMCG,Consumer Cyclical,Apparel Manufacturing,2026-05-11,26.3,0.0,13.15,1039,0.0,-0.3889999999999999,9.189,1.621,2.01845,1126,55.02,10.48,9.59,7.18,24.080500000000004,827,51.66032190207771,942,FAIR VALUE,42.27386934673367,14.824120603015075,77.76381909547739,38.391959798994975,74.89530988274706,40.619765494137354,57.757537688442206,79.48320413436693,86.58432708688245,83.0337656106247,69.49329983249581,45.01675041876047,57.25502512562814,56.902607393481716,596,AVERAGE
TNPL,10800314368.0,SMALL CAP,4.3601565,0.46634012,0.11254,69.638,0.04908,0.053340003,-0.045,9.848,156.05,OTHERS,Basic Materials,Paper & Paper Products,2026-05-11,-4.5,984.8,490.15,57,11.254,4.908,5.3340003,69.638,-0.2189999250000021,1409,43.98,3.48,10.0,5.56,18.381,1824,6849.408283236297,32,UNDERVALUED,89.40536013400336,31.993299832495815,21.52428810720268,52.86432160804021,20.644891122278057,98.07370184254607,59.35929648241206,97.82945736434108,90.03407155025553,93.9317644572983,36.82998324958124,7.558626465661641,22.19430485762144,56.89229929011963,597,AVERAGE
JSWINFRA,598926295040.0,LARGE CAP,39.41701,5.8463883,0.13948,59.002,0.40138,0.28412,0.179,-0.181,287.35,CAPITAL GOODS,Industrials,Marine Shipping,2026-05-11,17.9,-18.1,-0.0999999999999996,1607,13.948,40.138,28.412,59.002,18.126,208,53.5,28.58,10.69,6.47,29.3245,252,-7.62961505390747,1934,EXPENSIVE,91.49916247906198,92.29480737018424,25.251256281407038,78.56783919597991,64.61474036850922,18.446398659966498,41.530569514237854,32.713178294573645,20.400340715502555,26.5567595050381,65.15912897822446,90.32663316582915,77.7428810720268,56.88945072847831,598,AVERAGE
VENUSREM,13022027776.0,SMALL CAP,17.047127,2.1884735,0.0,2.42,0.17175,0.10854,0.019,0.361,973.05,PHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,2026-05-11,1.9,36.1,19.0,895,0.0,17.175,10.854,2.42,7.624,605,59.97,4.16,2.6,3.32,22.5555,1125,79.58438824950947,701,UNDERVALUED,42.27386934673367,73.78559463986599,75.33500837520938,61.490787269681746,33.982412060301506,76.02596314907872,55.00418760469012,71.88630490956072,52.93867120954003,62.41248805955038,83.75209380234506,10.636515912897822,47.19430485762144,56.86985104574592,599,AVERAGE
