SYMBOL,MARKET_CAP,MARKET_CAP_CATEGORY,PE_RATIO,PRICE_TO_BOOK,ROE,DEBT_TO_EQUITY,OPERATING_MARGIN,PROFIT_MARGIN,REVENUE_GROWTH,EARNINGS_GROWTH,CURRENT_PRICE,SECTOR,RAW_SECTOR,INDUSTRY,FETCH_DATE,REVENUE_GROWTH_SCORE,EARNINGS_GROWTH_SCORE,GROWTH_SCORE,GROWTH_RANK,ROE_SCORE,OPERATING_MARGIN_SCORE,PROFIT_MARGIN_SCORE,DEBT_PENALTY,QUALITY_SCORE,QUALITY_RANK,PROMOTER_HOLDING,FII_HOLDING,DII_HOLDING,PLEDGE_PERCENT,OWNERSHIP_SCORE,OWNERSHIP_RANK,VALUATION_SCORE,VALUATION_RANK,VALUATION_STATUS,ROE_FACTOR,MARGIN_FACTOR,DEBT_FACTOR,QUALITY_FACTOR,REVENUE_FACTOR,EARNINGS_FACTOR,GROWTH_FACTOR,PE_FACTOR,PB_FACTOR,VALUE_FACTOR,PROMOTER_FACTOR,FII_FACTOR,OWNERSHIP_FACTOR,FACTOR_SCORE,FACTOR_RANK,FACTOR_GRADE,VOLATILITY,SHARPE_RATIO,MAX_DRAWDOWN,RISK_SCORE,RISK_RANK
AIRAN,2139092224.0,MICRO CAP,25.537313,1.4477916,0.0,0.678,0.04694,0.07519,0.093,3.429,17.11,IT,Technology,Information Technology Services,2026-05-11,9.3,342.9,176.1,150,0.0,4.694,7.519000000000001,0.678,3.2201500000000003,978,24.93,7.19,2.46,7.47,10.7505,2329,425.1098827517596,173,UNDERVALUED,42.27386934673367,31.32328308207705,81.53266331658291,45.74539363484088,48.22026800670017,95.2680067001675,71.74413735343384,52.71317829457365,66.1839863713799,59.44858233297678,6.742043551088778,27.994137353433835,17.368090452261306,50.61019385353004,1030,AVERAGE,0.495041065518075,-0.6498802358558089,-0.5993129375301041,81.5390112534053,1955
SEMAC,1057079168.0,MICRO CAP,30.467205,1.2547735,0.0,61.573,0.01915,0.01407,0.28,0.0,339.1,CAPITAL GOODS,Industrials,Engineering & Construction,2026-05-11,28.000000000000004,0.0,14.000000000000002,1027,0.0,1.915,1.407,61.573,-5.23105,1851,53.61,2.49,1.48,3.4,19.5405,1608,26.206249867132502,1256,EXPENSIVE,42.27386934673367,20.812395309882746,24.87437185929648,30.209380234505865,76.61222780569514,40.61976549413736,58.61599664991625,44.49612403100775,70.74105621805792,57.61859012453284,65.7035175879397,2.1775544388609718,33.94053601340033,44.95943829291327,1383,WEAK,0.5146567874313511,0.14701028127149285,-0.6261117389955857,81.50405828187421,1956
MONEYBOXX,5189615616.0,SMALL CAP,0.0,1.7557036,0.0,246.36,0.01505,-0.038110003,0.092,0.333,74.34,OTHERS,Financial Services,Credit Services,2026-05-11,9.2,33.300000000000004,21.25,840,0.0,1.505,-3.8110003,246.36,-25.137250075000004,2225,61.35,10.75,3.4,3.56,25.1915,637,1056.0871666493138,102,UNDERVALUED,42.27386934673367,19.34673366834171,4.899497487437186,25.62814070351759,47.96901172529313,75.06281407035176,61.515912897822446,,61.11584327086882,,88.17001675041875,47.02680067001675,67.59840871021775,,1967,WEAK,0.5222732221400496,0.02714321873284167,-0.4173604276547134,81.48885914885268,1957
SPARC,54665662464.0,MID CAP,0.0,-15.843679,0.0,0.0,-7.0071,0.0,-0.433,0.0,168.45,PHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,2026-05-11,-43.3,0.0,-21.65,2087,0.0,-700.71,0.0,0.0,-210.213,2355,54.12,21.91,18.05,6.08,29.4195,248,68.10650039047118,824,FAIR VALUE,42.27386934673367,1.0887772194304857,93.2788944723618,36.00083752093803,4.522613065326634,40.61976549413736,22.571189279731996,,99.65928449744465,,67.00167504187606,82.95644891122278,74.97906197654942,,2247,WEAK,0.5328946526374166,0.5003649109546151,-0.45245289231071195,81.48354958465963,1958
MCLEODRUSS,6030229504.0,SMALL CAP,0.0,9.473252,0.0,3010.147,-0.01646,-0.18936001,0.202,0.0,57.73,FMCG,Consumer Defensive,Packaged Foods,2026-05-11,20.200000000000003,0.0,10.1,1140,0.0,-1.646,-18.936001,3010.147,-306.24250025,2364,59.73,3.22,5.07,5.3,22.608999999999995,1111,73.1668111436284,764,UNDERVALUED,42.27386934673367,13.546901172529314,0.2093802345058626,22.370184254606368,68.5929648241206,40.61976549413736,54.60636515912898,,10.477001703577512,,82.91457286432161,6.239530988274707,44.57705192629816,,2218,WEAK,0.5515484658990036,1.3684371575315775,-0.5768950080784445,81.46367572307025,1959
RELIABLE,1341290368.0,MICRO CAP,11.410887,2.2189026,0.0,66.061,0.21822001,0.05625,-0.298,-0.236,129.97,IT,Technology,Information Technology Services,2026-05-11,-29.8,-23.6,-26.7,2141,0.0,21.822001,5.625,66.061,1.3467502999999983,1213,28.02,13.38,7.16,1.52,15.458999999999998,2175,-45.020388093725536,2157,EXPENSIVE,42.27386934673367,80.69514237855945,22.948073701842542,53.777219430485765,6.993299832495812,16.038525963149077,11.515912897822444,86.9767441860465,52.55536626916525,69.76605522760588,8.165829145728644,63.54690117252931,35.85636515912898,40.71242377583943,1607,WEAK,0.5712047472091298,1.3852439832071786,-0.3441700526896745,81.37948598675783,1960
E2E,72021508096.0,MID CAP,0.0,4.289552,-0.0095,9.441,0.07064,-0.063379996,1.857,-0.596,3605.3,IT,Technology,Software - Infrastructure,2026-05-11,185.7,-59.6,63.05,375,-0.95,7.063999999999999,-6.3379996,9.441,-0.7418999000000004,1472,31.53,11.32,13.0,1.2,17.5615,1946,-1741.0062626586646,2362,EXPENSIVE,1.2144053601340032,41.541038525963145,63.06532663316583,29.71524288107203,97.4036850921273,6.721105527638191,52.062395309882746,,28.960817717206133,,10.259631490787273,51.507537688442206,30.88358458961474,,2363,WEAK,0.5388587244946011,0.7381395661663052,-0.4777080402906697,81.37017508384986,1961
GROWW,1198194032640.0,LARGE CAP,56.91765,12.395593,0.28718,3.028,0.61299,0.43668997,0.835,1.118,193.52,OTHERS,Financial Services,Capital Markets,2026-05-11,83.5,111.8,97.65,260,28.718,61.29900000000001,43.668997,3.028,39.05544925,60,44.14,26.56,18.99,0.99,28.0655,344,62.05022431140779,858,FAIR VALUE,98.03182579564488,96.18927973199332,73.57621440536013,92.40368509212732,93.17420435510888,88.69346733668341,90.93383584589614,19.58656330749354,6.729131175468483,13.157847241481011,37.3534338358459,89.0284757118928,63.19095477386935,70.27101668447712,65,STRONG,0.6007686706889287,1.637143257858017,-0.2428881976256042,81.36418230531496,1962
HECPROJECT,1364957952.0,MICRO CAP,10.913345,2.4062822,0.0,73.815,0.084759995,0.07056,1.082,0.908,125.94,CAPITAL GOODS,Industrials,Engineering & Construction,2026-05-11,108.2,90.8,99.5,254,0.0,8.4759995,7.056,73.815,-3.07470015,1681,44.07,4.18,7.79,5.38,18.088,1871,265.73526836894075,236,UNDERVALUED,42.27386934673367,47.8643216080402,20.058626465661643,40.06700167504188,94.9748743718593,86.64154103852596,90.80820770519264,87.80361757105943,49.95741056218058,68.88051406662001,37.039363484087104,10.76214405360134,23.900753768844226,57.8188163811632,530,AVERAGE,0.5330044058605341,0.526368945806544,-0.47623730726463775,81.35134674476251,1963
SUVEN,57446252544.0,MID CAP,0.0,17.204802,0.0,0.0,-37.27571,0.0,0.745,0.0,217.83,PHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,2026-05-11,74.5,0.0,37.25,570,0.0,-3727.571,0.0,0.0,-1118.2713,2381,41.39,24.33,5.56,5.99,22.5765,1120,71.74369923001728,783,UNDERVALUED,42.27386934673367,0.2931323283082077,93.2788944723618,35.68257956448912,92.42043551088776,40.61976549413736,66.52010050251256,,3.321976149914821,,29.962311557788944,86.55778894472361,58.260050251256274,,2232,WEAK,0.5395785844727076,0.927954170051482,-0.5729939348629778,81.33418158691347,1964
SHREERAMA,5980701696.0,SMALL CAP,10.95599,3.7633328,0.0,13.028,0.12592,0.23962,0.132,0.026,44.81,FMCG,Consumer Cyclical,Packaging & Containers,2026-05-11,13.2,2.6,7.9,1218,0.0,12.592,23.962,13.028,8.465300000000001,551,50.34,8.76,2.17,0.6,20.7295,1404,18.74202143717845,1402,EXPENSIVE,42.27386934673367,62.458123953098834,57.998324958123945,53.492462311557794,56.40703517587939,55.65326633165829,56.03015075376885,87.75193798449612,32.75127768313458,60.25160783381536,55.86264656616415,35.63651591289782,45.74958123953098,54.05702173426726,785,AVERAGE,0.5494859642784509,0.8260291241599326,-0.3827820674523077,81.32432963762759,1965
SOLEX,14251723776.0,SMALL CAP,24.817533,7.646343,0.0,155.692,0.06637,0.05369,1.361,-0.38,1319.3,IT,Technology,Solar,2026-05-11,136.1,-38.0,49.05,460,0.0,6.637,5.369,155.692,-12.235850000000005,2084,11.75,5.51,9.0,2.87,7.728499999999999,2375,-40.4000588777198,2140,EXPENSIVE,42.27386934673367,39.90787269681742,8.12395309882747,34.49748743718593,96.44053601340032,11.53685092127303,53.98869346733668,54.62532299741603,13.926746166950595,34.276034582183314,0.8375209380234505,18.195142378559463,9.516331658291456,35.30432751945174,1795,WEAK,0.5423343933476885,0.9979648868353987,-0.5654327424400418,81.28420726316791,1966
JPOLYINVST,11592555520.0,SMALL CAP,1.304024,0.7082688,0.0,1.433,0.9999,0.89158,122.309,19.995,1102.8,OTHERS,Financial Services,Asset Management,2026-05-11,12230.9,1999.5,7115.2,8,0.0,99.99,89.158,1.433,52.14319999999999,34,62.41,7.4,5.78,2.09,25.2995,622,46072.95132906517,9,UNDERVALUED,42.27386934673367,99.41373534338358,78.64321608040201,72.4036850921273,99.91624790619764,98.99497487437183,99.45561139028476,99.328165374677,84.96592844974447,92.14704691221073,91.08040201005024,29.355108877721943,60.2177554438861,82.03074941594298,2,ELITE,0.5591270463531803,0.5952027180818191,-0.273308862293402,81.23863058549571,1967
LOKESHMACH,5199559680.0,SMALL CAP,279.59137,2.3272173,0.0,71.143,0.10902,0.00975,-0.02,0.0,260.02,CAPITAL GOODS,Industrials,Specialty Industrial Machinery,2026-05-11,-2.0,0.0,-1.0,1650,0.0,10.902,0.975,71.143,-3.59995,1732,53.33,9.38,5.16,4.59,22.3105,1164,13.14129739712319,1546,EXPENSIVE,42.27386934673367,55.9463986599665,20.938023450586265,43.47571189279732,23.450586264656614,40.61976549413736,32.03517587939699,2.8940568475452197,50.851788756388416,26.87292280196682,64.69849246231156,38.274706867671696,51.48659966499163,38.32517082504998,1705,WEAK,0.5580187852514173,1.13207395502343,-0.39777325408097963,81.23846057132035,1968
MFML,269542560.0,MICRO CAP,4.761726,0.27660617,0.0,65.601,0.06469,0.045450002,-0.195,0.0,25.38,FMCG,Consumer Cyclical,Textile Manufacturing,2026-05-11,-19.5,0.0,-9.75,1878,0.0,6.468999999999999,4.5450002000000005,65.601,-3.4831499500000005,1722,64.33,7.35,1.89,7.33,24.46,764,123.15800239208704,415,UNDERVALUED,42.27386934673367,39.07035175879397,23.19932998324958,37.17755443886097,10.510887772194303,40.61976549413736,25.56532663316583,97.62273901808786,93.0579216354344,95.34033032676112,97.29899497487438,28.915410385259637,63.107202680067005,50.51237092297367,1039,AVERAGE,0.5261391216480371,-0.06247478240445721,-0.3712753421320685,81.16245794333105,1969
AVONMORE,3355176704.0,MICRO CAP,14.679012,0.8623441,0.0,5.155,0.20926,0.14257,0.559,31.0,11.89,OTHERS,Financial Services,Capital Markets,2026-05-11,55.900000000000006,3100.0,1577.95,24,0.0,20.926,14.257,5.155,9.32655,503,56.01,9.08,8.25,4.54,23.936,851,6373.090139532508,33,UNDERVALUED,42.27386934673367,79.52261306532662,68.80234505862647,62.47906197654942,89.0284757118928,99.28810720268008,94.15829145728642,78.55297157622739,80.49403747870528,79.52350452746634,72.61306532663316,36.85092127303183,54.731993299832496,73.84230559561053,25,STRONG,0.4936775023156926,-0.8496623792515877,-0.5661103988366234,81.15878542032098,1970
GENCON,2290846208.0,MICRO CAP,23.508772,0.7896443,0.0,23.407,0.08543,0.042600002,-0.136,-0.189,40.2,CAPITAL GOODS,Industrials,Engineering & Construction,2026-05-11,-13.6,-18.9,-16.25,2000,0.0,8.543000000000001,4.2600002,23.407,1.28720005,1221,59.71,9.46,2.61,7.2,23.669,905,15.57462535555126,1470,EXPENSIVE,42.27386934673367,48.24120603015075,47.94807370184255,45.79564489112228,13.44221105527638,18.132328308207704,15.787269681742044,57.82945736434109,82.49574105621805,70.16259921027957,82.78894472361809,38.651591289782246,60.72026800670017,44.65144781525524,1397,WEAK,0.5553346764271677,0.6854436969671929,-0.31481162404027896,81.12341767533597,1971
PVP,7830338560.0,SMALL CAP,0.0,3.6233282,0.0,77.376,0.25967,-0.120349996,4.636,0.0,30.07,CAPITAL GOODS,Industrials,Conglomerates,2026-05-11,463.6,0.0,231.8,115,0.0,25.967,-12.0349996,77.376,-2.9562498999999995,1669,61.56,10.66,4.27,8.8,24.9315,686,78.27968054342966,711,UNDERVALUED,42.27386934673367,84.21273031825795,19.137353433835848,54.42211055276383,98.86934673366834,40.61976549413736,69.74455611390285,,34.19931856899489,,88.94472361809045,46.35678391959799,67.65075376884423,,2179,WEAK,0.5449335492821128,0.6870176950348862,-0.40395838969634845,81.10252110482476,1972
IFGLEXPOR,13190387712.0,SMALL CAP,45.864662,1.1596664,0.0,19.053,0.00659,0.01551,0.237,0.0,183.0,OTHERS,Basic Materials,Building Materials,2026-05-11,23.7,0.0,11.85,1078,0.0,0.659,1.551,19.053,-1.3198500000000002,1525,37.91,5.47,4.74,1.06,15.988499999999997,2131,27.39573817608008,1238,EXPENSIVE,42.27386934673367,17.294807370184255,51.8425460636516,34.19597989949749,72.65494137353434,40.61976549413736,56.63735343383585,26.77002583979328,73.46678023850085,50.11840303914706,19.89112227805695,17.797319932998327,18.84422110552764,41.04252482893494,1592,WEAK,0.5121720912116597,-0.09671557212736098,-0.5940594059405946,81.07855416628193,1973
SHANTI,75965040.0,MICRO CAP,0.0,0.64742076,0.0,38.071,1.6897,0.26007,-0.942,0.0,6.84,FMCG,Consumer Defensive,Farm Products,2026-05-11,-94.2,0.0,-47.1,2313,0.0,168.97,26.007,38.071,53.38565,32,50.98,13.48,6.49,3.15,23.194499999999994,1009,116.33771706671872,439,UNDERVALUED,42.27386934673367,99.66499162479062,36.22278056951424,64.02010050251256,0.5443886097152428,40.61976549413736,20.582077051926294,,86.32879045996593,,57.60050251256281,64.00753768844221,60.80402010050251,,2039,WEAK,0.4746813631082555,-1.438254389237707,-0.7842480136446938,81.06424998474438,1974
NAGREEKEXP,822480256.0,MICRO CAP,34.18182,0.527233,0.0,110.687,0.02944,0.0053100004,0.218,-0.286,26.32,FMCG,Consumer Cyclical,Textile Manufacturing,2026-05-11,21.8,-28.6,-3.3999999999999986,1717,0.0,2.944,0.53100004,110.687,-10.05274999,2041,53.38,12.84,9.8,9.85,24.0,839,32.96998911712272,1140,EXPENSIVE,42.27386934673367,24.371859296482413,11.850921273031826,29.0284757118928,70.39363484087102,14.34254606365159,42.3680904522613,38.70801033591732,88.84156729131175,63.774788813614535,64.9497487437186,60.5108877721943,62.730318257956455,46.71999126356042,1285,WEAK,0.5215745410653596,0.16639829856565558,-0.5428284316726993,81.04085837733639,1975
AERONEU,2228258304.0,MICRO CAP,113.65789,2.095178,0.0,27.163,0.04117,0.01714,-0.045,112.985,86.38,FMCG,Consumer Cyclical,Packaging & Containers,2026-05-11,-4.5,11298.5,5647.0,10,0.0,4.117,1.714,27.163,-1.0527000000000006,1502,60.89,2.07,2.69,0.63,22.542,1126,2996.909594322792,53,UNDERVALUED,42.27386934673367,28.433835845896148,44.80737018425461,37.24455611390285,20.644891122278057,99.74874371859298,60.19681742043552,7.338501291989664,54.7274275979557,31.032964444972684,86.76716917922947,0.3350083752093802,43.55108877721943,44.14922270473993,1428,WEAK,0.5236938306722018,0.1154104051691002,-0.47708826926315895,81.03424441508567,1976
VAISHALI,971942848.0,MICRO CAP,124.166664,1.4576403,0.0,23.153,0.058119997,-0.00446,-0.117,0.02,7.45,PHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,2026-05-11,-11.7,2.0,-4.8500000000000005,1758,0.0,5.8119997,-0.446,23.153,-0.6832000899999999,1464,55.26,13.94,4.13,9.12,23.6435,911,21.386578377296782,1337,EXPENSIVE,42.27386934673367,36.09715242881072,48.28308207705192,41.00502512562814,14.719430485762144,55.23450586264656,34.97696817420435,6.40826873385013,65.92844974446336,36.16835923915675,70.22613065326632,66.98073701842546,68.60343383584589,43.74895660495027,1447,WEAK,0.4925602767147493,-0.8321022606448139,-0.6341829041513001,81.0335903648199,1977
SICALLOG,5305694208.0,SMALL CAP,10.246533,-90.97127,0.0,0.0,0.08071999,0.16251,0.87,0.0,66.5,CAPITAL GOODS,Industrials,Integrated Freight & Logistics,2026-05-11,87.0,0.0,43.5,505,0.0,8.071999,16.250999999999998,0.0,6.484349699999999,679,39.96,9.68,7.61,1.86,18.6065,1786,6.501804588461328,1713,EXPENSIVE,42.27386934673367,46.14740368509212,93.2788944723618,54.02428810720268,93.50921273031824,40.61976549413736,67.0644891122278,88.9405684754522,99.87223168654174,94.40640008099696,25.67001675041876,39.82412060301508,32.74706867671692,61.75732691737192,307,AVERAGE,0.494206041579021,-1.0114298852413113,-0.4847468575311151,81.01804694042535,1978
UNIVPHOTO,5095644160.0,SMALL CAP,0.0,0.605861,0.0,0.0,0.02083,0.0,-0.2,0.0,465.5,PHARMA,Healthcare,Medical Devices,2026-05-11,-20.0,0.0,-10.0,1887,0.0,2.083,0.0,0.0,0.6249,1296,62.92,11.39,5.51,2.29,26.5875,467,119.5163081961044,429,UNDERVALUED,42.27386934673367,21.56616415410385,93.2788944723618,44.19179229480737,10.175879396984923,40.61976549413736,25.39782244556114,,87.0954003407155,,92.33668341708542,51.8425460636516,72.08961474036852,,2035,WEAK,0.575260039786084,1.685255389126222,-0.4234380121417016,80.99803429890156,1979
SETUINFRA,76051456.0,MICRO CAP,59.0,0.14974618,0.0,0.0,0.059860002,0.024489999,1.481,2.667,0.59,CAPITAL GOODS,Industrials,Engineering & Construction,2026-05-11,148.10000000000002,266.7,207.4,132,0.0,5.9860002,2.4489999,0.0,2.408050035,1082,64.65,10.39,3.66,6.45,26.0145,530,336.62713589359527,198,UNDERVALUED,42.27386934673367,36.80904522613066,93.2788944723618,50.288944723618094,96.77554438860972,94.0536013400335,95.4145728643216,18.863049095607234,94.63373083475298,56.74838996518011,98.36683417085426,44.59798994974874,71.4824120603015,69.35721568147824,78,STRONG,0.5236066856388931,0.36393644850475365,-0.644859834949734,80.95041357103028,1980
PANACEABIO,23312033792.0,SMALL CAP,0.0,2.8241336,0.0,2.786,0.019919999,-0.01285,0.01,-0.122,380.6,PHARMA,Healthcare,Biotechnology,2026-05-11,1.0,-12.2,-5.6,1777,0.0,1.9919999,-1.285,2.786,-0.00225003,1387,48.15,5.39,6.26,2.63,19.7715,1569,-315.377273086514,2312,EXPENSIVE,42.27386934673367,21.210217755443885,74.2462311557789,40.242881072026805,32.097989949748744,20.833333333333336,26.46566164154104,,42.84497444633731,,48.99497487437186,17.294807370184255,33.14489112227806,,2323,WEAK,0.5122592375629164,-0.3446759811802074,-0.477128256075138,80.8985046188592,1981
CARTRADE,91254980608.0,MID CAP,42.71932,3.6691592,0.09849,5.363,0.29896998,0.28617,0.198,0.573,1904.0,AUTO,Consumer Cyclical,Auto & Truck Dealerships,2026-05-11,19.8,57.3,38.55,556,9.849,29.896998000000004,28.617,5.363,19.0341994,191,37.39,10.63,19.88,7.15,20.5305,1440,49.35200916104074,964,FAIR VALUE,88.19095477386935,87.35343383584589,68.38358458961474,83.89447236180905,67.73450586264657,81.61641541038526,74.67546063651591,29.87080103359173,33.68824531516184,31.779523174376788,18.467336683417084,46.12646566164154,32.29690117252931,60.38626476887871,374,AVERAGE,0.5354971058159659,0.5505856796045028,-0.5032435665807649,80.87351042721063,1982
INDOWIND,1674422528.0,MICRO CAP,115.55555,0.46628404,0.0,6.286,-0.20483999,0.05732,-0.252,16.212,10.4,IT,Utilities,Utilities - Renewable,2026-05-11,-25.2,1621.2,798.0,40,0.0,-20.483999,5.732,6.286,-5.3407997,1857,19.98,14.64,3.32,8.19,11.396,2312,485.5731019496461,159,UNDERVALUED,42.27386934673367,6.61641541038526,66.87604690117253,32.93132328308208,8.270519262981574,98.82747068676716,53.548994974874375,7.235142118863049,90.07666098807496,48.655901553469,3.957286432160804,71.25209380234506,37.60469011725293,43.19621381153132,1483,WEAK,0.4846380646622149,-1.149521751789706,-0.6856633913373417,80.85461600873238,1983
SIMPLEXINF,17270468608.0,SMALL CAP,21.076256,1.8049632,0.0,196.588,0.01038,0.063200004,0.078,0.0,218.35,CAPITAL GOODS,Industrials,Engineering & Construction,2026-05-11,7.8,0.0,3.9,1355,0.0,1.038,6.3200004000000005,196.588,-17.7673999,2161,41.2,11.03,2.77,1.3,18.2915,1840,19.94211047775214,1361,EXPENSIVE,42.27386934673367,18.2998324958124,6.197654941373535,25.469011725293136,45.35175879396985,40.61976549413736,42.9857621440536,62.99741602067184,60.13628620102215,61.566851110847,29.31323283082077,49.09966499162479,39.20644891122278,40.69109216521798,1608,WEAK,0.5092776634554936,-0.31848287988092866,-0.5606012890212603,80.8362824957181,1984
URAVIDEF,1464329984.0,MICRO CAP,56.0917,3.0436945,0.0,45.279,0.025050001,0.06519,0.018,0.292,128.45,AUTO,Consumer Cyclical,Auto Parts,2026-05-11,1.7999999999999998,29.2,15.5,981,0.0,2.5050001,6.519,45.279,-2.146649970000001,1608,60.03,12.54,8.47,5.17,26.373,495,26.18684438105499,1258,EXPENSIVE,42.27386934673367,22.65494137353434,31.61641541038526,32.29480737018426,33.731155778894475,73.178391959799,53.45477386934674,19.79328165374677,39.94889267461669,29.87108716418173,83.91959798994975,58.752093802345065,71.3358458961474,45.96626098392513,1326,WEAK,0.4430095007919693,-2.9905658292415023,-0.7988174096201736,80.83295503814156,1985
LAKPRE,134369360.0,MICRO CAP,0.0,0.2504768,-0.86243,0.0,0.08817001,-0.15453,0.209,-0.099,5.91,CAPITAL GOODS,Industrials,Tools & Accessories,2026-05-11,20.9,-9.9,5.499999999999999,1301,-86.24300000000001,8.817001,-15.453,0.0,-31.4031997,2261,51.89,11.94,3.5,4.59,22.1595,1190,-137.22842834146715,2275,EXPENSIVE,0.2093802345058626,49.03685092127304,93.2788944723618,38.354271356783926,69.57705192629817,22.08961474036851,45.83333333333334,,93.27086882453152,,60.36432160804021,55.27638190954774,57.820351758793976,,2313,WEAK,0.5507049641609599,0.6674503772327631,-0.3640109916201768,80.79831474802923,1986
BALAXI,1551330816.0,MICRO CAP,16.432749,0.6167962,0.0,23.745,0.03487,0.03424,-0.01,-0.938,28.1,PHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,2026-05-11,-1.0,-93.8,-47.4,2314,0.0,3.487,3.424,23.745,-0.4724000000000004,1439,36.62,2.67,8.2,5.36,15.132,2196,-120.1708159743214,2264,EXPENSIVE,42.27386934673367,26.13065326633166,47.571189279732,36.87604690117253,25.083752093802342,1.1306532663316584,13.107202680067005,74.00516795865633,86.92504258943782,80.46510527404708,16.226968174204355,3.47571189279732,9.851340033500838,33.05826393588144,1836,WEAK,0.48251969366471487,-1.2258298618214765,-0.7200785958479492,80.77232598076904,1987
BHARATSE,12831924224.0,SMALL CAP,31.777607,6.1936946,0.0,63.95,0.03281,0.022809999,0.603,0.306,204.33,AUTO,Consumer Cyclical,Auto Parts,2026-05-11,60.3,30.6,45.45,493,0.0,3.281,2.2809999000000003,63.95,-4.840450025000001,1819,47.49,3.81,2.68,8.84,17.550500000000003,1948,34.99065081558771,1110,EXPENSIVE,42.27386934673367,25.41876046901173,23.869346733668344,31.85092127303183,90.0963149078727,74.03685092127303,82.06658291457286,42.17054263565891,18.611584327086884,30.391063481372896,47.4036850921273,9.275544388609717,28.33961474036851,45.92138690062969,1329,WEAK,0.5687582313671173,1.427536440401956,-0.4236060618409584,80.76016599561174,1988
GTL,1258374272.0,MICRO CAP,0.0,-0.02078732,0.0,0.0,0.39238998,-0.064780004,0.078,0.0,8.0,TELECOM,Communication Services,Telecom Services,2026-05-11,7.8,0.0,3.9,1356,0.0,39.238998,-6.4780004,0.0,10.1521993,458,50.18,5.15,7.32,6.04,20.334000000000003,1468,-1373.1874815993594,2354,EXPENSIVE,42.27386934673367,92.04355108877722,93.2788944723618,72.38274706867672,45.35175879396985,40.61976549413736,42.9857621440536,,95.65587734241907,,55.42294807370184,16.457286432160803,35.94011725293132,,2356,WEAK,0.523019689702866,0.19918951484364827,-0.5816831502034694,80.71401235250045,1989
VCL,271953280.0,MICRO CAP,4.4848485,1.5845824,0.0,63.082,0.26063,0.36863998,0.0,0.0,1.48,FMCG,Consumer Cyclical,Textile Manufacturing,2026-05-11,0.0,0.0,0.0,1580,0.0,26.063,36.863998,63.082,10.7266995,441,60.51,7.81,6.32,3.73,24.7285,715,34.54054097903033,1114,EXPENSIVE,42.27386934673367,84.33835845896147,24.288107202680067,55.50251256281407,28.58040201005025,40.61976549413736,34.6000837520938,97.77777777777776,64.05451448040887,80.91614612909332,85.42713567839196,31.4070351758794,58.41708542713568,54.89742520571816,729,AVERAGE,0.5660751827894536,1.5036041941700833,-0.49606299582147984,80.7081547118508,1990
SUPREMEENG,254948992.0,MICRO CAP,0.0,-0.2867585,0.0,0.0,0.042329997,-0.37842,0.449,0.0,1.02,METALS,Basic Materials,Steel,2026-05-11,44.9,0.0,22.45,816,0.0,4.2329997,-37.842,0.0,-8.19060009,1982,57.95,2.38,4.72,6.99,21.4775,1285,-34.61764864860152,2118,EXPENSIVE,42.27386934673367,28.97822445561139,93.2788944723618,47.15661641541039,86.01340033500837,40.61976549413736,63.31658291457286,,97.35945485519592,,77.84757118927973,1.5912897822445562,39.71943048576215,,2297,WEAK,0.4898325412899348,-0.9709432534942881,-0.6923076687950112,80.66567673255291,1991
HIRECT,31397322752.0,SMALL CAP,62.224113,16.482912,0.0,109.187,0.07604,0.05583,0.642,0.297,913.45,CAPITAL GOODS,Industrials,Electrical Equipment & Parts,2026-05-11,64.2,29.7,46.95,478,0.0,7.603999999999999,5.583,109.187,-7.2417500000000015,1950,59.06,12.39,2.21,6.63,24.2775,798,16.782112086334894,1444,EXPENSIVE,42.27386934673367,44.03266331658291,12.26968174204355,36.97654941373535,90.74539363484088,73.40871021775544,82.07705192629817,17.416020671834627,3.6626916524701874,10.539356162152409,81.11390284757118,57.768006700167504,69.44095477386935,51.71214258921441,949,AVERAGE,0.5662935340587495,1.3429493045309977,-0.4302839924944214,80.65463629320385,1992
RUCHINFRA,1607329792.0,MICRO CAP,21.967741,0.9339002,0.0,43.622,-0.00509,0.17377001,0.026,0.0,6.81,CAPITAL GOODS,Industrials,Specialty Business Services,2026-05-11,2.6,0.0,1.3,1460,0.0,-0.509,17.377001,43.622,-0.1706497500000008,1405,37.55,4.93,3.89,5.23,15.070999999999998,2200,35.30983738963428,1106,EXPENSIVE,42.27386934673367,14.698492462311558,32.663316582914575,29.32160804020101,35.154941373534335,40.61976549413736,37.88735343383584,61.395348837209305,78.57751277683136,69.98643080702033,18.927973199329983,15.452261306532664,17.190117252931323,37.59799805420139,1727,WEAK,0.5189667738206939,0.024464897090352385,-0.582406474108032,80.60811268315683,1993
